,date,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,winddir,windspeed,cloudcover,conditions,icon
181,2023-03-08T13:00:00,16.1,16.1,3.3,42.22,0.0,0,0,0.0,23.8,276.0,16.4,10.4,Clear,clear-day
182,2023-03-08T14:00:00,18.0,18.0,3.0,36.77,0.0,0,0,0.0,24.8,270.0,18.4,24.3,Partially cloudy,partly-cloudy-day
183,2023-03-08T15:00:00,19.0,19.0,3.0,34.54,0.0,0,0,0.0,24.1,260.0,14.8,27.3,Partially cloudy,partly-cloudy-day
184,2023-03-08T16:00:00,18.9,18.9,2.3,32.97,0.0,0,0,0.0,23.8,273.0,14.7,27.4,Partially cloudy,partly-cloudy-day
185,2023-03-08T17:00:00,19.0,19.0,2.0,32.17,0.0,0,0,0.0,24.1,270.0,18.4,27.3,Partially cloudy,partly-cloudy-day
186,2023-03-08T18:00:00,18.0,18.0,2.0,34.25,0.0,0,0,0.0,24.1,280.0,13.0,8.8,Clear,clear-day
187,2023-03-08T19:00:00,15.1,15.1,3.9,47.29,0.0,0,0,0.0,12.2,260.0,9.3,10.4,Clear,clear-night
188,2023-03-08T20:00:00,15.0,15.0,4.0,47.75,0.0,0,0,0.0,11.5,310.0,7.6,0.0,Clear,clear-night
189,2023-03-08T21:00:00,12.0,12.0,5.0,62.25,0.0,0,0,0.0,9.4,360.0,5.4,0.0,Clear,clear-night
190,2023-03-08T22:00:00,9.8,9.8,5.0,71.62,0.0,0,0,0.0,7.6,359.0,3.6,0.0,Clear,clear-night
191,2023-03-08T23:00:00,13.0,13.0,5.0,58.3,0.0,0,0,0.0,6.5,260.0,7.6,0.0,Clear,clear-night
192,2023-03-09T00:00:00,9.0,9.0,6.0,81.49,0.0,0,0,0.0,4.0,301.3,3.6,0.0,Clear,clear-night
193,2023-03-09T01:00:00,10.0,10.0,5.9,75.31,0.0,0,0,0.0,6.5,269.0,11.2,0.8,Clear,clear-night
194,2023-03-09T02:00:00,10.0,9.1,6.0,76.19,0.0,0,0,0.0,6.5,280.0,7.6,7.2,Clear,clear-night
195,2023-03-09T03:00:00,12.0,12.0,6.0,66.72,0.0,0,0,0.0,6.5,300.0,5.4,25.3,Partially cloudy,partly-cloudy-night
196,2023-03-09T04:00:00,6.9,6.9,5.1,88.38,0.0,0,0,0.0,5.0,360.0,3.8,30.2,Partially cloudy,partly-cloudy-night
197,2023-03-09T05:00:00,8.0,6.8,6.0,87.19,0.0,0,0,0.0,4.7,350.0,7.6,0.4,Clear,clear-night
198,2023-03-09T06:00:00,7.0,6.2,4.0,81.22,0.0,0,0,0.0,3.6,10.0,5.4,24.8,Partially cloudy,partly-cloudy-night
199,2023-03-09T07:00:00,6.1,6.1,4.9,91.52,0.0,0,0,0.0,4.3,211.0,2.2,49.6,Partially cloudy,partly-cloudy-day
200,2023-03-09T08:00:00,8.0,8.0,6.0,87.19,0.0,0,0,0.0,6.1,318.9,3.6,75.3,Partially cloudy,partly-cloudy-day
201,2023-03-09T09:00:00,13.0,13.0,7.0,66.93,0.0,0,0,0.0,6.8,270.0,9.4,29.4,Partially cloudy,partly-cloudy-day
202,2023-03-09T10:00:00,15.2,15.2,6.0,54.12,0.0,0,0,0.0,17.6,268.0,16.5,49.8,Partially cloudy,partly-cloudy-day
203,2023-03-09T11:00:00,17.0,17.0,5.0,45.07,0.0,0,0,0.0,26.3,280.0,13.0,58.1,Partially cloudy,partly-cloudy-day
204,2023-03-09T12:00:00,19.0,19.0,5.0,39.74,0.0,0,0,0.0,35.6,270.0,11.2,87.7,Partially cloudy,partly-cloudy-day
205,2023-03-09T13:00:00,20.5,20.5,7.3,42.43,0.0,0,0,0.0,36.4,260.7,20.5,14.7,Clear,clear-day
206,2023-03-09T14:00:00,21.0,21.0,2.0,28.42,0.0,0,0,0.0,38.5,270.0,25.9,50.0,Partially cloudy,partly-cloudy-day
207,2023-03-09T15:00:00,22.0,22.0,2.0,26.74,0.0,0,0,0.0,40.0,250.0,24.1,27.3,Partially cloudy,partly-cloudy-day
208,2023-03-09T16:00:00,21.8,21.8,3.2,29.47,0.0,0,0,0.0,42.5,252.0,25.8,50.0,Partially cloudy,partly-cloudy-day
209,2023-03-09T17:00:00,21.0,21.0,4.0,32.74,0.0,0,0,0.0,41.4,260.0,29.5,50.0,Partially cloudy,partly-cloudy-day
210,2023-03-09T18:00:00,20.0,20.0,5.0,37.35,0.0,0,0,0.0,43.2,280.0,24.1,50.0,Partially cloudy,partly-cloudy-day
211,2023-03-09T19:00:00,17.8,17.8,3.2,37.66,0.0,0,0,0.0,29.5,281.0,21.8,55.0,Partially cloudy,partly-cloudy-night
212,2023-03-09T20:00:00,16.0,16.0,4.0,44.79,0.0,0,0,0.0,28.8,280.0,11.2,50.0,Partially cloudy,partly-cloudy-night
213,2023-03-09T21:00:00,14.0,14.0,7.0,62.72,0.0,0,0,0.0,31.7,280.0,5.4,50.0,Partially cloudy,partly-cloudy-night
214,2023-03-09T22:00:00,14.2,14.2,5.0,53.71,0.0,0,0,0.0,33.1,298.0,11.1,50.1,Partially cloudy,partly-cloudy-night
215,2023-03-09T23:00:00,13.0,13.0,6.0,62.48,0.0,0,0,0.0,24.8,280.0,18.4,50.0,Partially cloudy,partly-cloudy-night
216,2023-03-10T00:00:00,11.0,11.0,6.0,71.28,0.0,0,0,0.0,15.8,260.0,13.0,50.0,Partially cloudy,partly-cloudy-night
217,2023-03-10T01:00:00,10.8,10.8,5.9,71.46,0.0,0,0,0.0,11.9,240.0,9.4,45.5,Partially cloudy,partly-cloudy-night
218,2023-03-10T02:00:00,9.0,7.0,5.0,76.03,0.0,0,0,0.0,11.9,270.0,13.0,50.0,Partially cloudy,partly-cloudy-night
219,2023-03-10T03:00:00,8.0,6.4,6.0,87.19,0.0,0,0,0.0,10.4,280.0,9.4,50.0,Partially cloudy,partly-cloudy-night
220,2023-03-10T04:00:00,9.8,8.9,4.9,71.23,0.0,0,0,0.0,8.6,318.0,7.7,45.6,Partially cloudy,partly-cloudy-night
221,2023-03-10T05:00:00,8.0,6.8,4.0,75.86,0.0,0,0,0.0,6.8,270.0,7.6,50.0,Partially cloudy,partly-cloudy-night
222,2023-03-10T06:00:00,8.0,8.0,4.0,75.86,0.0,0,0,0.0,6.5,277.1,3.6,50.0,Partially cloudy,partly-cloudy-night
223,2023-03-10T07:00:00,7.2,7.2,4.1,80.33,0.0,0,0,0.0,7.2,226.0,3.8,45.6,Partially cloudy,partly-cloudy-day
224,2023-03-10T08:00:00,9.0,8.5,6.0,81.49,0.0,0,0,0.0,7.2,270.0,5.4,50.0,Partially cloudy,partly-cloudy-day
225,2023-03-10T09:00:00,12.0,12.0,7.0,71.47,0.0,0,0,0.0,12.2,280.0,18.4,50.0,Partially cloudy,partly-cloudy-day
226,2023-03-10T10:00:00,13.0,13.0,6.9,66.34,0.0,0,0,0.0,20.5,280.0,13.0,55.1,Partially cloudy,partly-cloudy-day
227,2023-03-10T11:00:00,14.0,14.0,5.0,54.62,0.0,0,0,0.0,38.9,290.0,18.4,88.9,Partially cloudy,partly-cloudy-day
228,2023-03-10T12:00:00,15.0,15.0,4.0,47.75,0.0,0,0,0.0,43.9,280.0,27.7,50.0,Partially cloudy,partly-cloudy-day
229,2023-03-10T13:00:00,17.0,17.0,2.2,36.99,0.0,0,0,0.0,43.6,330.0,32.0,54.8,Partially cloudy,partly-cloudy-day
230,2023-03-10T14:00:00,17.0,17.0,2.0,36.48,0.0,0,0,0.0,44.3,310.0,27.7,50.0,Partially cloudy,partly-cloudy-day
231,2023-03-10T15:00:00,17.0,17.0,2.0,36.48,0.0,0,0,0.0,41.4,300.0,24.1,50.0,Partially cloudy,partly-cloudy-day
232,2023-03-10T16:00:00,17.9,17.9,2.0,34.57,0.0,0,0,0.0,40.7,299.0,18.4,50.1,Partially cloudy,partly-cloudy-day
233,2023-03-10T17:00:00,17.0,17.0,3.0,39.17,0.0,0,0,0.0,39.2,290.0,16.6,50.0,Partially cloudy,partly-cloudy-day
234,2023-03-10T18:00:00,16.0,16.0,4.0,44.79,0.0,0,0,0.0,37.1,300.0,20.5,27.3,Partially cloudy,partly-cloudy-day
235,2023-03-10T19:00:00,14.0,14.0,3.2,48.23,0.0,0,0,0.0,22.3,319.0,14.8,32.2,Partially cloudy,partly-cloudy-night
236,2023-03-10T20:00:00,13.0,13.0,3.0,50.66,0.0,0,0,0.0,23.0,340.0,16.6,27.3,Partially cloudy,partly-cloudy-night
237,2023-03-10T21:00:00,12.0,12.0,3.0,54.1,0.0,0,0,0.0,17.3,300.0,13.0,27.3,Partially cloudy,partly-cloudy-night
238,2023-03-10T22:00:00,8.8,6.3,2.5,64.75,0.0,0,0,0.0,12.6,279.0,16.3,30.1,Partially cloudy,partly-cloudy-night
239,2023-03-10T23:00:00,8.0,5.8,3.0,70.7,0.0,0,0,0.0,10.8,270.0,13.0,27.3,Partially cloudy,partly-cloudy-night
240,2023-03-11T00:00:00,7.8,6.8,4.0,76.89,0.0,0,0,0.0,11.2,288.2,6.5,100.0,Overcast,cloudy
241,2023-03-11T01:00:00,9.1,7.3,0.8,56.32,0.0,0,0,0.0,9.7,279.0,11.1,27.4,Partially cloudy,partly-cloudy-night
242,2023-03-11T02:00:00,7.0,5.6,1.0,65.63,0.0,0,0,0.0,9.4,170.0,7.6,27.3,Partially cloudy,partly-cloudy-night
243,2023-03-11T03:00:00,7.0,6.2,1.0,65.63,0.0,0,0,0.0,9.7,240.0,5.4,27.3,Partially cloudy,partly-cloudy-night
244,2023-03-11T04:00:00,6.9,6.9,0.1,62.14,0.0,0,0,0.0,7.9,358.0,3.6,27.4,Partially cloudy,partly-cloudy-night
245,2023-03-11T05:00:00,5.0,5.0,0.0,70.1,0.0,0,0,0.0,7.2,237.5,1.8,27.3,Partially cloudy,partly-cloudy-night
246,2023-03-11T06:00:00,6.0,6.0,0.0,65.4,0.0,0,0,0.0,6.8,278.3,3.6,27.3,Partially cloudy,partly-cloudy-night
247,2023-03-11T07:00:00,6.9,5.5,0.1,61.97,0.0,0,0,0.0,6.5,238.0,7.5,30.2,Partially cloudy,partly-cloudy-day
248,2023-03-11T08:00:00,8.0,8.0,1.0,61.3,0.0,0,0,0.0,6.8,245.6,3.6,28.5,Partially cloudy,partly-cloudy-day
249,2023-03-11T09:00:00,11.0,11.0,2.0,53.83,0.0,0,0,0.0,12.2,242.8,3.6,71.5,Partially cloudy,partly-cloudy-day
250,2023-03-11T10:00:00,13.8,13.8,2.1,45.07,0.0,0,0,0.0,22.3,259.0,16.5,50.0,Partially cloudy,partly-cloudy-day
251,2023-03-11T11:00:00,17.0,17.0,2.0,36.48,0.0,0,0,0.0,27.7,260.0,25.9,39.6,Partially cloudy,partly-cloudy-day
252,2023-03-11T12:00:00,19.0,19.0,1.0,29.95,0.0,0,0,0.0,29.5,280.0,25.9,99.8,Overcast,cloudy
253,2023-03-11T13:00:00,20.1,20.1,1.9,29.96,0.0,0,0,0.0,31.7,279.0,24.0,50.2,Partially cloudy,partly-cloudy-day
254,2023-03-11T14:00:00,21.0,21.0,0.0,24.61,0.0,0,0,0.0,38.9,280.0,20.5,4.5,Clear,clear-day
255,2023-03-11T15:00:00,22.0,22.0,0.0,23.15,0.0,0,0,0.0,40.0,320.0,24.1,2.8,Clear,clear-day
256,2023-03-11T16:00:00,21.0,21.0,1.2,26.82,0.0,0,0,0.0,39.6,299.0,24.0,50.1,Partially cloudy,partly-cloudy-day
257,2023-03-11T17:00:00,21.0,21.0,0.0,24.61,0.0,0,0,0.0,38.9,310.0,20.5,0.0,Clear,clear-day
258,2023-03-11T18:00:00,20.0,20.0,-2.0,22.62,0.0,0,0,0.0,38.9,310.0,22.3,0.0,Clear,clear-day
259,2023-03-11T19:00:00,18.0,18.0,1.0,31.78,0.0,0,0,0.0,17.6,299.0,7.6,50.1,Partially cloudy,partly-cloudy-night
260,2023-03-11T20:00:00,16.0,16.0,2.0,38.88,0.0,0,0,0.0,17.6,350.0,11.2,0.0,Clear,clear-night
261,2023-03-11T21:00:00,15.0,15.0,2.0,41.45,0.0,0,0,0.0,11.5,320.0,7.6,0.0,Clear,clear-night
262,2023-03-11T22:00:00,11.8,11.8,2.1,51.38,0.0,0,0,0.0,10.4,347.0,7.5,39.9,Partially cloudy,partly-cloudy-night
263,2023-03-11T23:00:00,10.0,9.6,2.0,57.54,0.0,0,0,0.0,9.4,20.0,5.4,60.8,Partially cloudy,partly-cloudy-night
264,2023-03-12T00:00:00,10.0,10.0,2.0,57.54,0.0,0,0,0.0,8.3,313.2,3.6,68.1,Partially cloudy,partly-cloudy-night
265,2023-03-12T01:00:00,9.1,9.1,2.0,61.11,0.0,0,0,0.0,7.9,360.0,3.6,0.7,Clear,clear-night
266,2023-03-12T02:00:00,9.0,8.5,2.0,61.54,0.0,0,0,0.0,8.6,340.0,5.4,6.3,Clear,clear-night
267,2023-03-12T03:00:00,10.0,8.5,2.0,57.54,0.0,0,0,0.0,8.6,260.0,11.2,13.1,Clear,clear-night
268,2023-03-12T04:00:00,10.1,10.1,1.9,56.82,0.0,0,0,0.0,7.9,288.0,11.2,0.4,Clear,clear-night
269,2023-03-12T05:00:00,11.0,11.0,1.0,50.11,0.0,0,0,0.0,6.1,310.0,11.2,0.7,Clear,clear-night
270,2023-03-12T06:00:00,9.0,7.9,1.0,57.28,0.0,0,0,0.0,4.3,310.0,7.6,1.8,Clear,clear-night
271,2023-03-12T07:00:00,7.0,7.0,1.0,65.61,0.0,0,0,0.0,4.3,207.0,3.7,50.0,Partially cloudy,partly-cloudy-day
272,2023-03-12T08:00:00,10.0,10.0,3.0,61.78,0.0,0,0,0.0,4.3,280.3,3.6,50.0,Partially cloudy,partly-cloudy-day
273,2023-03-12T09:00:00,14.0,14.0,4.0,50.94,0.0,0,0,0.0,7.9,330.0,9.4,19.6,Clear,clear-day
274,2023-03-12T10:00:00,16.0,16.0,5.0,48.23,0.0,0,0,0.0,19.8,341.0,18.1,39.6,Partially cloudy,partly-cloudy-day
275,2023-03-12T11:00:00,17.0,17.0,6.0,48.31,0.0,0,0,0.0,36.0,330.0,22.3,27.3,Partially cloudy,partly-cloudy-day
276,2023-03-12T12:00:00,18.0,18.0,7.0,48.58,0.0,0,0,0.0,37.4,330.0,24.1,27.3,Partially cloudy,partly-cloudy-day
277,2023-03-12T13:00:00,18.1,18.1,6.9,48.01,0.0,0,0,0.0,37.8,341.0,27.5,31.9,Partially cloudy,partly-cloudy-day
278,2023-03-12T14:00:00,19.0,19.0,6.0,42.6,0.0,0,0,0.0,38.5,340.0,25.9,27.3,Partially cloudy,partly-cloudy-day
279,2023-03-12T15:00:00,19.0,19.0,5.0,39.74,0.0,0,0,0.0,35.6,350.0,22.3,27.3,Partially cloudy,partly-cloudy-day
280,2023-03-12T16:00:00,19.2,19.2,4.9,39.06,0.0,0,0,0.0,36.0,350.0,20.5,32.0,Partially cloudy,partly-cloudy-day
281,2023-03-12T17:00:00,19.0,19.0,5.0,39.74,0.0,0,0,0.0,35.6,340.0,22.3,27.3,Partially cloudy,partly-cloudy-day
282,2023-03-12T18:00:00,17.0,17.0,6.0,48.31,0.0,0,0,0.0,34.2,330.0,14.8,50.0,Partially cloudy,partly-cloudy-day
283,2023-03-12T19:00:00,15.4,15.4,6.2,54.41,0.0,0,0,0.0,14.0,352.0,18.0,49.6,Partially cloudy,partly-cloudy-night
284,2023-03-12T20:00:00,14.0,14.0,6.0,58.55,0.0,0,0,0.0,13.3,332.3,3.6,2.7,Clear,clear-night
285,2023-03-12T21:00:00,11.0,11.0,6.0,71.28,0.0,0,0,0.0,4.7,20.0,13.0,0.0,Clear,clear-night
286,2023-03-12T22:00:00,10.3,10.3,5.8,73.93,0.0,0,0,0.0,2.5,32.0,7.5,30.0,Partially cloudy,partly-cloudy-night
287,2023-03-12T23:00:00,10.1,10.1,6.1,76.2,0.0,0,0,0.0,4.7,50.0,7.6,0.0,Clear,clear-night
288,2023-03-13T00:00:00,9.0,9.0,7.0,87.29,0.0,0,0,0.0,6.1,10.7,3.6,0.0,Clear,clear-night
289,2023-03-13T01:00:00,8.7,8.1,6.7,87.25,0.0,0,0,0.0,6.5,26.0,5.5,30.0,Partially cloudy,partly-cloudy-night
290,2023-03-13T02:00:00,7.0,5.6,5.0,87.1,0.0,0,0,0.0,6.5,20.0,7.6,0.0,Clear,clear-night
291,2023-03-13T03:00:00,8.0,6.8,6.0,87.19,0.0,0,0,0.0,6.8,10.0,7.6,0.0,Clear,clear-night
292,2023-03-13T04:00:00,7.1,5.3,5.8,91.78,0.0,0,0,0.0,7.6,360.0,9.3,10.0,Clear,clear-night
293,2023-03-13T05:00:00,6.0,4.4,5.0,93.3,0.0,0,0,0.0,8.6,10.0,7.6,0.0,Clear,clear-night
294,2023-03-13T06:00:00,7.0,5.2,6.0,93.35,0.0,0,0,0.0,10.1,360.0,9.4,4.5,Clear,clear-night
295,2023-03-13T07:00:00,6.2,4.7,5.2,93.11,0.0,0,0,0.0,7.2,360.0,7.6,30.0,Partially cloudy,partly-cloudy-day
296,2023-03-13T08:00:00,10.0,10.0,8.0,87.38,0.0,0,0,0.0,7.2,34.2,3.6,0.4,Clear,clear-day
297,2023-03-13T09:00:00,12.0,12.0,8.0,76.52,0.0,0,0,0.0,4.7,339.4,5.4,0.0,Clear,clear-day
298,2023-03-13T10:00:00,15.2,15.2,7.1,58.36,0.0,0,0,0.0,11.5,260.0,7.7,29.8,Partially cloudy,partly-cloudy-day
299,2023-03-13T11:00:00,17.0,17.0,6.0,48.31,0.0,0,0,0.0,28.4,250.0,14.8,0.0,Clear,clear-day
300,2023-03-13T12:00:00,20.0,20.0,4.0,34.83,0.0,0,0,0.0,49.3,230.0,25.9,21.4,Partially cloudy,partly-cloudy-day
301,2023-03-13T13:00:00,20.9,20.9,3.3,31.31,0.0,0,0,0.0,48.2,247.0,25.7,50.1,Partially cloudy,partly-cloudy-day
302,2023-03-13T14:00:00,21.0,21.0,4.0,32.74,0.0,0,0,0.0,50.4,220.0,25.9,99.6,Overcast,cloudy
303,2023-03-13T15:00:00,22.0,22.0,2.0,26.74,0.0,0,0,0.0,48.2,220.0,22.3,100.0,Overcast,cloudy
304,2023-03-13T16:00:00,21.1,21.1,2.1,28.3,0.0,0,0,0.0,45.0,234.0,22.2,49.6,Partially cloudy,partly-cloudy-day
305,2023-03-13T17:00:00,21.0,21.0,2.0,28.42,0.0,0,0,0.0,41.4,220.0,24.1,4.6,Clear,clear-day
306,2023-03-13T18:00:00,20.0,20.0,2.0,30.23,0.0,0,0,0.0,40.0,220.0,16.6,3.0,Clear,clear-day
307,2023-03-13T19:00:00,16.9,16.9,2.3,37.37,0.0,0,0,0.0,26.3,219.0,9.3,30.1,Partially cloudy,partly-cloudy-night
308,2023-03-13T20:00:00,15.0,15.0,2.0,41.45,0.0,0,0,0.0,24.8,200.0,7.6,25.4,Partially cloudy,partly-cloudy-night
309,2023-03-13T21:00:00,15.0,15.0,2.0,41.45,0.0,0,0,0.0,15.5,180.0,7.6,10.4,Clear,clear-night
310,2023-03-13T22:00:00,11.0,11.0,2.0,53.94,0.0,0,0,0.0,11.2,250.0,3.7,30.0,Partially cloudy,partly-cloudy-night
311,2023-03-13T23:00:00,10.0,8.8,3.0,61.78,0.0,0,0,0.0,9.0,350.0,9.4,19.0,Clear,clear-night
312,2023-03-14T00:00:00,13.0,13.0,2.0,47.19,0.0,0,0,0.0,9.0,310.0,7.6,47.9,Partially cloudy,partly-cloudy-night
313,2023-03-14T01:00:00,10.9,10.9,2.9,57.67,0.0,0,0,0.0,10.8,264.0,3.7,13.0,Clear,clear-night
314,2023-03-14T02:00:00,11.0,11.0,2.0,53.83,0.0,0,0,0.0,10.8,257.3,1.8,48.3,Partially cloudy,partly-cloudy-night
315,2023-03-14T03:00:00,11.0,11.0,3.0,57.79,0.0,0,0,0.0,9.7,260.0,9.4,80.2,Partially cloudy,partly-cloudy-night
316,2023-03-14T04:00:00,12.2,12.2,2.0,49.81,0.0,0,0,0.0,8.3,240.0,9.3,40.2,Partially cloudy,partly-cloudy-night
317,2023-03-14T05:00:00,11.7,11.7,2.4,52.87,0.0,0,0,0.0,7.2,258.0,4.3,100.0,Overcast,cloudy
318,2023-03-14T06:00:00,10.0,8.8,2.0,57.54,0.0,0,0,0.0,9.7,290.0,9.4,100.0,Overcast,cloudy
319,2023-03-14T07:00:00,10.2,10.2,2.1,57.14,0.0,0,0,0.0,10.8,279.0,9.5,40.1,Partially cloudy,partly-cloudy-day
320,2023-03-14T08:00:00,10.0,8.8,1.0,53.56,0.0,0,0,0.0,12.2,260.0,9.4,100.0,Overcast,cloudy
321,2023-03-14T09:00:00,14.0,14.0,1.0,41.16,0.0,0,0,0.0,17.6,270.0,18.4,100.0,Overcast,cloudy
322,2023-03-14T10:00:00,15.1,15.1,2.0,41.19,0.0,0,0,0.0,24.8,270.0,14.8,49.9,Partially cloudy,partly-cloudy-day
323,2023-03-14T11:00:00,16.0,16.0,2.0,38.88,0.0,0,0,0.0,28.8,310.0,16.6,50.0,Partially cloudy,partly-cloudy-day
324,2023-03-14T12:00:00,17.0,17.0,2.0,36.48,0.0,0,0,0.0,40.0,300.0,14.8,50.0,Partially cloudy,partly-cloudy-day
325,2023-03-14T13:00:00,17.8,17.8,1.9,34.4,0.0,0,0,0.0,38.9,290.0,13.1,50.0,Partially cloudy,partly-cloudy-day
326,2023-03-14T14:00:00,17.0,17.0,1.0,33.96,0.0,0,0,0.0,38.5,310.0,22.3,50.0,Partially cloudy,partly-cloudy-day
327,2023-03-14T15:00:00,18.0,18.0,3.0,36.77,0.0,0,0,0.0,41.4,320.0,16.6,50.0,Partially cloudy,partly-cloudy-day
328,2023-03-14T16:00:00,17.1,17.1,0.2,31.85,0.0,0,0,0.0,41.8,300.0,25.7,45.1,Partially cloudy,partly-cloudy-day
329,2023-03-14T17:00:00,16.0,16.0,-4.0,25.07,0.0,0,0,0.0,41.4,310.0,25.9,50.0,Partially cloudy,partly-cloudy-day
330,2023-03-14T18:00:00,15.0,15.0,-1.0,33.37,0.0,0,0,0.0,40.7,310.0,20.5,27.3,Partially cloudy,partly-cloudy-day
331,2023-03-14T19:00:00,13.0,13.0,-0.9,38.21,0.0,0,0,0.0,26.3,321.0,24.0,27.3,Partially cloudy,partly-cloudy-night
332,2023-03-14T20:00:00,11.0,11.0,-1.0,43.34,0.0,0,0,0.0,24.5,30.0,9.4,27.3,Partially cloudy,partly-cloudy-night
333,2023-03-14T21:00:00,9.0,7.9,1.0,57.28,0.0,0,0,0.0,13.7,20.0,7.6,27.3,Partially cloudy,partly-cloudy-night
334,2023-03-14T22:00:00,8.2,6.6,-1.8,49.47,0.0,0,0,0.0,9.7,260.0,9.4,34.1,Partially cloudy,partly-cloudy-night
335,2023-03-14T23:00:00,7.0,6.2,1.6,68.5,0.0,0,0,0.0,9.0,309.1,5.4,0.0,Clear,clear-night
336,2023-03-15T00:00:00,6.0,6.0,-2.0,56.5,0.0,0,0,0.0,9.4,292.9,1.8,0.0,Clear,clear-night
337,2023-03-15T01:00:00,5.2,5.2,-2.2,58.9,0.0,0,0,0.0,8.6,246.0,3.7,30.0,Partially cloudy,partly-cloudy-night
338,2023-03-15T02:00:00,6.0,4.0,-2.0,56.5,0.0,0,0,0.0,7.9,300.0,9.4,0.0,Clear,clear-night
339,2023-03-15T03:00:00,4.0,1.6,-3.0,60.31,0.0,0,0,0.0,6.5,280.0,9.4,0.0,Clear,clear-night
340,2023-03-15T04:00:00,6.1,4.1,-4.8,45.71,0.0,0,0,0.0,5.0,330.0,9.3,34.1,Partially cloudy,partly-cloudy-night
341,2023-03-15T05:00:00,3.0,1.7,-4.0,60.06,0.0,0,0,0.0,2.9,310.0,5.4,0.0,Clear,clear-night
342,2023-03-15T06:00:00,3.0,1.7,-4.0,60.06,0.0,0,0,0.0,3.6,250.0,5.4,0.0,Clear,clear-night
343,2023-03-15T07:00:00,3.8,3.8,-3.9,57.1,0.0,0,0,0.0,1.4,359.0,3.7,40.2,Partially cloudy,partly-cloudy-day
344,2023-03-15T08:00:00,6.0,6.0,-2.0,56.5,0.0,0,0,0.0,2.5,261.8,1.8,0.0,Clear,clear-day
345,2023-03-15T09:00:00,9.0,9.0,-2.0,46.04,0.0,0,0,0.0,5.8,237.2,1.8,0.0,Clear,clear-day
346,2023-03-15T10:00:00,10.2,10.2,-3.0,39.46,0.0,0,0,0.0,10.1,310.0,9.3,39.7,Partially cloudy,partly-cloudy-day
347,2023-03-15T11:00:00,12.0,12.0,-5.0,30.13,0.0,0,0,0.0,19.4,330.0,7.6,0.0,Clear,clear-day
348,2023-03-15T12:00:00,13.0,13.0,-5.0,28.22,0.0,0,0,0.0,22.3,320.0,13.0,0.0,Clear,clear-day
349,2023-03-15T13:00:00,13.9,13.9,-4.1,28.61,0.0,0,0,0.0,22.3,301.0,7.6,39.4,Partially cloudy,partly-cloudy-day
350,2023-03-15T14:00:00,15.0,15.0,-3.0,28.8,0.0,0,0,0.0,23.0,300.0,7.6,0.0,Clear,clear-day
351,2023-03-15T15:00:00,16.0,16.0,-5.0,23.25,0.0,0,0,0.0,22.7,330.0,13.0,0.0,Clear,clear-day
352,2023-03-15T16:00:00,16.1,16.1,-6.0,21.43,0.0,0,0,0.0,20.9,321.0,13.0,40.2,Partially cloudy,partly-cloudy-day
353,2023-03-15T17:00:00,15.0,15.0,-9.0,18.23,0.0,0,0,0.0,18.7,330.0,13.0,0.0,Clear,clear-day
354,2023-03-15T18:00:00,14.0,14.0,-9.0,19.44,0.0,0,0,0.0,16.6,360.0,18.4,0.0,Clear,clear-day
355,2023-03-15T19:00:00,11.1,11.1,-7.0,27.57,0.0,0,0,0.0,14.8,1.0,20.3,40.0,Partially cloudy,partly-cloudy-night
356,2023-03-15T20:00:00,10.4,10.4,-2.2,41.29,0.0,0,0,0.0,14.0,13.4,6.5,0.0,Clear,clear-night
357,2023-03-15T21:00:00,10.0,8.8,-5.0,34.41,0.0,0,0,0.0,11.2,320.0,9.4,0.0,Clear,clear-night
358,2023-03-15T22:00:00,7.1,5.7,-3.8,45.96,0.0,0,0,0.0,8.3,337.0,7.6,30.0,Partially cloudy,partly-cloudy-night
359,2023-03-15T23:00:00,8.0,6.4,-4.0,42.46,0.0,0,0,0.0,5.0,330.0,9.4,0.0,Clear,clear-night
360,2023-03-16T00:00:00,8.0,5.8,-5.0,39.38,0.0,0,0,0.0,5.4,330.0,13.0,0.0,Clear,clear-night
361,2023-03-16T01:00:00,6.8,5.4,-4.0,45.97,0.0,0,0,0.0,2.9,279.0,7.6,0.0,Clear,clear-night
362,2023-03-16T02:00:00,4.0,2.1,-4.0,55.97,0.0,0,0,0.0,2.9,30.0,7.6,0.0,Clear,clear-night
363,2023-03-16T03:00:00,4.0,2.1,-4.0,55.97,0.0,0,0,0.0,3.2,350.0,7.6,0.0,Clear,clear-night
364,2023-03-16T04:00:00,4.0,1.3,-3.9,56.14,0.0,0,0,0.0,2.9,39.0,11.1,0.0,Clear,clear-night
365,2023-03-16T05:00:00,2.0,-0.2,-1.0,80.52,0.0,0,0,0.0,4.3,40.0,7.6,0.0,Clear,clear-night
366,2023-03-16T06:00:00,4.0,2.1,-5.0,51.91,0.0,0,0,0.0,6.5,10.0,7.6,0.0,Clear,clear-night
367,2023-03-16T07:00:00,3.1,3.1,-5.8,52.0,0.0,0,0,0.0,6.8,341.0,3.9,21.8,Partially cloudy,partly-cloudy-day
368,2023-03-16T08:00:00,7.0,6.2,-5.0,42.16,0.0,0,0,0.0,7.2,20.0,5.4,0.0,Clear,clear-day
369,2023-03-16T09:00:00,12.0,12.0,-3.0,35.01,0.0,0,0,0.0,6.8,59.8,3.6,0.3,Clear,clear-day
