name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"سطيف, الجزائر",2023-03-21T02:00:00,4,1.6,2,86.8,0,0,,0,0,9.7,9.4,50,1019,27.3,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T03:00:00,3,3,3,100,0,0,,0,0,9.4,3.6,63.1,1018,27.3,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T04:00:00,2.1,2.1,1.2,93.97,0,0,,0,0,8.3,3.6,360,1018,54.6,8,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-21T05:00:00,3,0.9,2,93.14,0,0,,0,0,7.6,7.6,30,1018,50,6,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T06:00:00,1,-1.4,1,100,0,0,,0,0,6.8,7.6,30,1018,50,5,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T07:00:00,1.2,-0.3,1.2,99.84,0,0,,0,0,8.3,5.4,62,1018,54.5,4.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-21T08:00:00,4,2.1,4,100,0,0,,0,0,7.9,7.6,50,1019,50,6,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T09:00:00,7,4.5,3,75.69,0,0,,0,0,10.4,13,60,1019,50,8,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T10:00:00,8.9,6.6,1.3,58.74,0,0,,0,0,18.7,14.7,70,1019,54.4,8.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-21T11:00:00,11,11,1,50.11,0,0,,0,0,23.4,13,60,1019,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T12:00:00,12,12,0,43.64,0,0,,0,0,25.9,11.2,60,1019,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T13:00:00,13.9,13.9,0.3,39.34,0,0,,0,0,31,11.3,48,1018,49.7,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-21T14:00:00,14,14,0,38.29,0,0,,0,0,31.7,11.2,50,1018,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T15:00:00,15,15,0,35.89,0,0,,0,0,32.4,11.2,50,1017,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T16:00:00,14.2,14.2,1,40.63,0,0,,0,0,33.1,11.2,58,1017,50,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-21T17:00:00,14,14,0,38.29,0,0,,0,0,32.4,11.2,60,1017,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T18:00:00,13,13,2,47.19,0,0,,0,0,29.5,14.8,40,1017,50,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T19:00:00,11,11,3,57.79,0,0,,0,0,19.8,16.6,40,1017,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T20:00:00,8.8,7,3.9,71.34,0,0,,0,0,18.7,10.8,56.1,1018,100,,,,,,Overcast,cloudy,remote
"سطيف, الجزائر",2023-03-21T21:00:00,8,6.8,4,75.86,0,0,,0,0,17.6,7.6,30,1018,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-21T22:00:00,6.9,5.5,3.1,76.45,0,0,,0,0,14.8,7.5,30,1019,45.2,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60351099999"
"سطيف, الجزائر",2023-03-21T23:00:00,5.6,4.4,4.2,90.7,0,0,,0,0,12.6,5.8,65.3,1021,44.5,,,,,,Partially cloudy,partly-cloudy-night,remote
"سطيف, الجزائر",2023-03-22T00:00:00,5,3.9,3,86.9,0,0,,0,0,9.4,5.4,40,1019,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T01:00:00,3.3,3.3,1,84.83,0,0,,0,0,7.2,3.7,360,1018.9,40,10,,,,,Partially cloudy,partly-cloudy-night,"60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T02:00:00,4,2.8,2,86.8,0,0,,0,0,7.2,5.4,30,1018,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T03:00:00,3,0.4,1,86.7,0,0,,0,0,6.5,9.4,360,1017,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T04:00:00,2.3,0.8,0.9,90.3,0,0,,0,0,6.8,5.4,8,1017,45.2,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T05:00:00,2,2,0,86.6,0,0,,0,0,7.2,3.6,4.8,1017,50,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T06:00:00,1,-1.4,-1,86.5,0,0,,0,0,7.2,7.6,360,1017,27.3,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T07:00:00,0.8,0.8,-0.2,92.96,0,0,,0,0,2.9,3.9,174,1017,30.2,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T08:00:00,5,5,2,80.94,0,0,,0,0,4,1.8,263.2,1018,73.5,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T09:00:00,6.7,6.7,3.1,77.8,0,0,,0,0,9,4,251.8,1019,31.4,,,,,,Partially cloudy,partly-cloudy-day,remote
"سطيف, الجزائر",2023-03-22T10:00:00,10.2,10.2,3,60.81,0,0,,0,0,15.8,5.5,269,1018,30.1,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T11:00:00,13,13,-1,37.99,0,0,,0,0,21.6,18.4,270,1018,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T12:00:00,15,15,-5,24.79,0,0,,0,0,24.8,16.6,260,1018,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T13:00:00,16.8,16.8,-7.9,17.68,0,0,,0,0,24.1,14.7,253,1018,32.1,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T14:00:00,17,17,-13,11.67,0,0,,0,0,25.2,9.4,290,1017,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T15:00:00,17,17,-10,14.83,0,0,,0,0,26.6,9.4,350,1017,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T16:00:00,18,18,-6,18.92,0,0,,0,0,28.8,12.9,331,1016,32.1,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T17:00:00,16,16,-4,25.07,0,0,,0,0,30.2,22.3,360,1017,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T18:00:00,15,15,-4,26.73,0,0,,0,0,29.2,24.1,360,1017,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T19:00:00,12.8,12.8,-1.1,38.26,0,0,,0,0,13,9.4,350,1018,30,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T20:00:00,11,11,-2,40.28,0,0,,0,0,12.2,13,360,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T21:00:00,10,9.1,-3,39.98,0,0,,0,0,7.2,7.6,290,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-22T22:00:00,9.1,8.6,-2.8,43.1,0,0,,0,0,9,5.4,356,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-22T23:00:00,6,6,-4,48.7,0,0,,0,0,9.4,3.6,48,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T00:00:00,4,1.6,-2,64.94,0,0,,0,0,9.4,9.4,10,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T01:00:00,4.2,2.3,-3.8,55.91,0,0,,0,0,7.2,7.6,9,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T02:00:00,4,2.8,-4,55.97,0,0,,0,0,6.8,5.4,30,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T03:00:00,3,3,-4,60.06,0,0,,0,0,5.4,1.8,4.9,1019,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T04:00:00,2.9,2.9,-2.9,65.75,0,0,,0,0,4.7,3.8,360,1018,0.3,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T05:00:00,3,0.9,-4,60.06,0,0,,0,0,4.3,7.6,20,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T06:00:00,3,1.7,-3,64.71,0,0,,0,0,6.5,5.4,10,1018,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T07:00:00,3.2,3.2,-2.9,64.37,0,0,,0,0,4.7,3.8,336,1018,30,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T08:00:00,8,8,-2,49.27,0,0,,0,0,5,3.6,327.6,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T09:00:00,11,11,-3,37.4,0,0,,0,0,8.6,5.4,250,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T10:00:00,13.8,13.8,-2,33.49,0,0,,0,0,13,7.6,241,1020,10,10.2,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T11:00:00,16,16,-4,25.07,0,0,,0,0,13.7,11.2,240,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T12:00:00,18,18,-5,20.48,0,0,,0,0,13.7,9.4,260,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T13:00:00,18.8,18.8,-5.8,18.37,0,0,,0,0,14.8,7.6,283,1020,21.8,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T14:00:00,20,20,-8,14.37,0,0,,0,0,16.9,5.4,80,1019,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T15:00:00,21,21,-8,13.51,0,0,,0,0,17.3,7.6,290,1018,1.6,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T16:00:00,20.8,20.8,-7.9,13.85,0,0,,0,0,15.8,7.7,292,1018,10.5,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T17:00:00,21,21,-10,11.55,0,0,,0,0,12.2,5.4,270,1018,4.4,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T18:00:00,20,20,-8,14.37,0,0,,0,0,20.9,5.4,350,1018,2.5,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T19:00:00,17.1,17.1,-0.7,29.67,0,0,,0,0,13.7,11.1,41,1019,30.1,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T20:00:00,14,14,1,41.16,0,0,,0,0,16.2,9.4,30,1020,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T21:00:00,13,13,1,43.93,0,0,,0,0,14,7.6,80,1020,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-23T22:00:00,10.8,10.8,1.8,53.79,0,0,,0,0,13,9.4,28,1020.9,29.8,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-23T23:00:00,9,8.5,1,57.28,0,0,,0,0,12.6,5.4,50,1021,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T00:00:00,8,6.8,1,61.3,0,0,,0,0,11.5,7.6,40,1021,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T01:00:00,8.1,6.8,0.2,57.59,0,0,,0,0,5.4,7.6,40,1020.9,30,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T02:00:00,6,4.4,0,65.4,0,0,,0,0,6.5,7.6,20,1021,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T03:00:00,7,5.6,0,61.05,0,0,,0,0,5.8,7.6,20,1021,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T04:00:00,5.9,4.9,-0.9,61.8,0,0,,0,0,2.5,5.5,29,1019.9,10,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T05:00:00,5,3.9,-1,65.17,0,0,,0,0,4.3,5.4,30,1021,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T06:00:00,5,3.3,-2,60.56,0,0,,0,0,4.7,7.6,30,1021,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T07:00:00,5.3,3.6,-2.1,58.7,0,0,,0,0,4.3,7.6,300,1020.9,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T08:00:00,11,11,-2,40.28,0,0,,0,0,5.8,5.4,350,1022,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T09:00:00,15,15,-4,26.73,0,0,,0,0,9,11.2,270,1022,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T10:00:00,17.1,17.1,-4,23.46,0,0,,0,0,20.5,7.8,238,1022.9,10,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T11:00:00,19,19,-6,17.83,0,0,,0,0,26.6,9.4,230,1023,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T12:00:00,20,20,-7,15.52,0,0,,0,0,31,13,240,1023,27.3,1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T13:00:00,22,22,-11.5,9.6,0,0,,0,0,25.2,18.4,273,1021.9,27.3,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T14:00:00,23,23,-2.1,9.6,0,0,,0,0,30.6,18.4,270,1021,27.3,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T15:00:00,23,23,-4.8,9.6,0,0,,0,0,33.1,22.3,270,1021,39.5,10,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T16:00:00,23.1,23.1,6.5,34.23,0,0,,0,0,32.8,14.8,261,1020,30.1,10.1,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T17:00:00,23,23,-6.4,34.23,0,0,,0,0,31.7,18.4,260,1020,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T18:00:00,21,21,-5,17,0,0,,0,0,30.2,14.8,310,1021,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T19:00:00,17.9,17.9,-2.9,24.21,0,0,,0,0,14.4,7.6,11,1021,30,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T20:00:00,16,16,-3,27.01,0,0,,0,0,14.4,9.4,50,1022,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T21:00:00,14,14,-3,30.72,0,0,,0,0,11.2,7.6,10,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-24T22:00:00,12,12,-2,37.58,0,0,,0,0,11.5,5.4,51,1023.9,30,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-24T23:00:00,12,12,-3,35.01,0,0,,0,0,11.2,1.8,40.1,1024,13,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T00:00:00,10,10,-2,43.05,0,0,,0,0,10.4,3.6,46.9,1024,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T01:00:00,9.2,8.7,-1,48.91,0,0,,0,0,7.2,5.5,10,1023.9,3.9,10.1,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T02:00:00,8,7.4,-2,49.27,0,0,,0,0,7.2,5.4,20,1023,53.8,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T03:00:00,8,7.4,-2,49.27,0,0,,0,0,5.8,5.4,10,1023,32.7,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T04:00:00,7.8,7.2,-1.9,50.26,0,0,,0,0,2.9,5.4,359,1023,0,10.1,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T05:00:00,6,4,-2,56.5,0,0,,0,0,4.7,9.4,10,1023,1,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T06:00:00,6,4.4,-2,56.5,0,0,,0,0,7.9,7.6,20,1023,4.6,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T07:00:00,8.1,5.8,-2,49.05,0,0,,0,0,9.4,13,8,1024,10,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T08:00:00,13,13,-2,35.3,0,0,,0,0,8.6,9.4,20,1024,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T09:00:00,16,16,0,33.67,0,0,,0,0,8.3,5.4,200,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T10:00:00,17.9,17.9,-2,25.79,0,0,,0,0,10.4,5.4,202,1025,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T11:00:00,20,20,-4,19.49,0,0,,0,0,8.6,5.4,180,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T12:00:00,21,21,-6,15.76,0,0,,0,0,9.4,7.6,230,1025,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T13:00:00,22,22,-4.9,16.12,0,0,,0,0,12.2,5.5,214,1025,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T14:00:00,23,23,-10,10.23,0,0,,0,0,15.1,11.2,250,1024,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T15:00:00,24,24,-8,11.26,0,0,,0,0,16.2,11.2,300,1023,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T16:00:00,24,24,-7.8,11.47,0,0,,0,0,15.8,5.4,264,1023,0,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T17:00:00,24,24,-8,11.26,0,0,,0,0,13,5.4,180,1022,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T18:00:00,23,23,-9,11.06,0,0,,0,0,9.7,5.4,340,1023,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T19:00:00,20.1,20.1,-4.9,18.08,0,0,,0,0,9,5.5,19,1023,10,10.1,,,,,Clear,clear-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T20:00:00,16,16,-2,29.09,0,0,,0,0,11.5,7.6,30,1023,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T21:00:00,15,15,-2,31.01,0,0,,0,0,13.7,7.6,20,1024,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-25T22:00:00,13,13,-1.9,35.59,0,0,,0,0,13.3,9.3,6,1023.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-25T23:00:00,12,12,-2,37.7,0,0,,0,0,10.8,7.6,10,1024,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T00:00:00,11,11,-2,40.28,0,0,,0,0,9.4,7.6,10,1024,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T01:00:00,10.8,10.8,-1.8,41.49,0,0,,0,0,7.6,5.5,20,1022.9,19.1,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T02:00:00,8,7.4,-1,53.02,0,0,,0,0,7.6,5.4,30,1023,44.8,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T03:00:00,8,6.4,-1,53.02,0,0,,0,0,6.8,9.4,10,1023,48.9,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T04:00:00,8.9,7.4,-0.9,50.47,0,0,,0,0,4.7,9.4,20,1021.9,0,10,,,,,Clear,clear-night,"DAAS,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T05:00:00,7,5.2,-2,52.75,0,0,,0,0,5.8,9.4,10,1022,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T06:00:00,7,6.2,-4,45.46,0,0,,0,0,6.8,5.4,50,1022,0,10,,,,,Clear,clear-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T07:00:00,7.1,6.3,-3.8,45.92,0,0,,0,0,7.9,5.5,20,1021.9,10,10.1,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T08:00:00,13,13,-1,37.99,0,0,,0,0,8.3,5.4,280,1022,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T09:00:00,18,18,-6,18.99,0,0,,0,0,7.9,7.6,270,1022,0.8,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T10:00:00,19.1,19.1,-5.8,18,0,0,,0,0,16.6,11.2,269,1021.9,10.5,12.4,,,,,Clear,clear-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T11:00:00,21,21,-7,14.59,0,0,,0,0,24.8,14.8,290,1022,0,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T12:00:00,23.8,23.8,-4.3,15.1,0,0,,0,0,28.8,16.6,264.4,1019,3.1,,,,,,Clear,clear-day,remote
"سطيف, الجزائر",2023-03-26T13:00:00,25,25,5.1,27.89,0,0,,0,0,32.8,29,266,1020.9,30.2,12.4,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T14:00:00,25,25,-4.1,27.89,0,0,,0,0,37.1,25.9,280,1020,5.3,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T15:00:00,25,25,-4,27.89,0,0,,0,0,38.2,22.3,260,1019,3.7,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T16:00:00,25.1,25.1,3.8,25.15,0,0,,0,0,37.8,33.2,282,1018.9,30.6,12.4,,,,,Partially cloudy,partly-cloudy-day,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T17:00:00,25,25,-2.4,25.15,0,0,,0,0,34.9,31.7,280,1018,96.3,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T18:00:00,22,22,-4,17.24,0,0,,0,0,32,20.5,330,1018,12.7,10,,,,,Clear,clear-day,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T19:00:00,19.8,19.8,-1.9,23.08,0,0,,0,0,22.7,16.3,330,1019,50.3,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60444099999,60445099999,60402099999,60351099999"
"سطيف, الجزائر",2023-03-26T20:00:00,18,18,-2,25.62,0,0,,0,0,22,11.2,220,1019,71.4,10,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T21:00:00,17,17,-1,29.37,0,0,,0,0,14.4,9.4,310,1020,96.7,10,,,,,Overcast,cloudy,"DAAS,60445099999"
"سطيف, الجزائر",2023-03-26T22:00:00,16.2,16.2,-0.9,31.22,0,0,,0,0,8.3,9.3,320,1020,30.6,10.1,,,,,Partially cloudy,partly-cloudy-night,"DAAS,60445099999,60402099999,60351099999"
